Saved Metrics:
MeanSquaredError = 'mse'
MeanAbsolutePercentageError = 'mape'
AUC = 'auc'
TruePositives = 'TP'
TrueNegatives = 'TN'
FalsePositives = 'FP'
FalseNegatives = 'FN'
CategoricalAccuracy = 'catAcc'
-------------------------------------


ticker,itteration,elapsed time,training performance
,,,val_loss,val_out_reg_loss,val_out_cat_loss,val_out_reg_mse,val_out_reg_mape,val_out_cat_auc,val_out_cat_catAcc,val_out_cat_TP,val_out_cat_TN,val_out_cat_FP,val_out_cat_FN,loss,out_reg_loss,out_cat_loss,out_reg_mse,out_reg_mape,out_cat_auc,out_cat_catAcc,out_cat_TP,out_cat_TN,out_cat_FP,out_cat_FN,
MU,21,4:01:18.683789,3.636999791713771,0.06359147280454636,0.7145097851753235,0.06315285712480545,51.682701110839844,0.41083741188049316,0.41083744168281555,417.0,417.0,598.0,598.0,3.4948154877899724,0.021377804,0.69472855,0.02138408,139.1874,0.51293933,0.50480413,2049.0,2049.0,2010.0,2010.0,
NWSA,21,4:01:23.306790,3.486086450923573,0.00782069843262434,0.6951014995574951,0.007947021164000034,108.51646423339844,0.4696969985961914,0.469696968793869,155.0,155.0,175.0,175.0,3.501029659549516,0.008878546,0.69800115,0.008766539,32.171253,0.5088483,0.51367784,676.0,676.0,640.0,640.0,
ORCL,21,4:01:36.631790,3.4493173352603255,0.10508579015731812,0.6681535840034485,0.10463804006576538,66.73698425292969,0.6305418014526367,0.6305418610572815,640.0,640.0,375.0,375.0,3.4728323165699013,0.013634716,0.6918224,0.013632446,149.57407,0.53299403,0.53091896,2155.0,2155.0,1904.0,1904.0,
PEP,21,4:01:50.453790,3.5013483357546953,0.18788166344165802,0.6638563275337219,0.18677487969398499,65.00680541992188,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4198505569485262,0.015170396,0.68099856,0.015174595,74.80553,0.5799509,0.586844,2382.0,2382.0,1677.0,1677.0,
PFE,21,4:02:04.274790,3.54580498916175,0.14849534630775452,0.6802223920822144,0.1485673487186432,64.2891616821289,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.461673395126786,0.012531701,0.68983686,0.012532277,136.1586,0.5392552,0.5523528,2242.0,2242.0,1817.0,1817.0,
PM,21,4:02:12.426790,3.4338904245935304,0.045927632600069046,0.6807906627655029,0.046393826603889465,31.015832901000977,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.4352431538129093,0.060251642,0.6769715,0.06023666,199.40659,0.59946406,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,21,4:02:15.863794,3.2166284158494736,0.08617028594017029,0.594186544418335,0.06848032027482986,80.94639587402344,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0506357462244025,0.02546764,0.59603703,0.025953136,235.71632,0.7030123,0.71571904,642.0,642.0,255.0,255.0,
QCOM,21,4:02:29.688792,3.476352082802157,0.03180824592709541,0.6883212327957153,0.031169787049293518,45.3003044128418,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.464275095080413,0.008170105,0.6911928,0.008170508,148.18729,0.5515937,0.56146836,2279.0,2279.0,1780.0,1780.0,
QQQ,21,4:02:43.372790,3.0539250627527097,0.12052562832832336,0.5862079858779907,0.11882691085338593,79.6650161743164,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.388311590341313,0.005000991,0.6766006,0.005001075,142.84645,0.5926631,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,21,4:02:57.216879,3.4711694130169346,0.151956707239151,0.6643868088722229,0.1512787938117981,76.41992950439453,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.423191093875728,0.01227666,0.6821604,0.012277588,221.7725,0.57287407,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,21,4:03:10.352879,3.5157914384832525,0.04170238971710205,0.6949303150177002,0.041277095675468445,197.60751342773438,0.5024630427360535,0.5024630427360535,510.0,510.0,505.0,505.0,3.533509803599517,0.06826009,0.69304156,0.06827025,200.43881,0.5288321,0.5210643,2115.0,2115.0,1944.0,1944.0,
T,21,4:03:24.312880,3.5184761037967474,0.17800001800060272,0.6684566140174866,0.17827270925045013,51.722145080566406,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4787703781593136,0.03428832,0.68894583,0.034294672,110.133194,0.5561622,0.55358464,2247.0,2247.0,1812.0,1812.0,
TNA,21,4:03:32.084880,3.4694483825138636,0.12616950273513794,0.6714866161346436,0.1297600269317627,57.38437271118164,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.42617415006959,0.027415901,0.6798681,0.027414698,99.26525,0.5875145,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,21,4:03:34.513879,3.39538446169221,0.02410622127354145,0.6794070601463318,0.019048519432544708,33.48950958251953,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.2613244941103443,0.012306422,0.6467162,0.012528172,570.3348,0.64020723,0.64880115,460.0,460.0,249.0,249.0,
TWTR,21,4:03:38.747880,3.49414311070596,0.019256357103586197,0.6948337554931641,0.019573884084820747,36.45145797729492,0.40645161271095276,0.40645161271095276,126.0,126.0,184.0,184.0,3.5510847202307194,0.026888885,0.70473754,0.026947483,247.77951,0.47704405,0.4777688,591.0,591.0,646.0,646.0,
TXN,21,4:03:52.219879,3.438057992963368,0.14372600615024567,0.6595616936683655,0.14255152642726898,80.12010955810547,0.6492610573768616,0.6492610573768616,659.0,659.0,356.0,356.0,3.4715320961203413,0.003588362,0.69364893,0.0035895037,132.32751,0.52086675,0.5173688,2100.0,2100.0,1959.0,1959.0,
TZA,21,4:03:59.555880,3.178672776903425,0.00011337999603711069,0.6329671740531921,0.00011330108827678487,4824.67431640625,0.6678571701049805,0.6678571701049805,374.0,374.0,186.0,186.0,3.3140469901946488,0.0011477923,0.6626185,0.001149171,1372.0637,0.6404426,0.6177917,1382.0,1382.0,855.0,855.0,
USB,21,4:04:13.222879,3.572668277571354,0.19920562207698822,0.6747774481773376,0.20025351643562317,61.1103401184082,0.6029556393623352,0.6029556393623352,612.0,612.0,403.0,403.0,3.4790120844947907,0.023388568,0.6910894,0.02338135,78.430855,0.5583183,0.56368566,2288.0,2288.0,1771.0,1771.0,
V,21,4:04:21.092879,3.0847703013757264,0.2222415804862976,0.5717393755912781,0.2188260853290558,74.75483703613281,0.7794612646102905,0.7794612646102905,463.0,463.0,131.0,131.0,3.204957534208354,0.01529506,0.6389876,0.015376125,311.55637,0.67015207,0.6714406,1594.0,1594.0,780.0,780.0,
VER,21,4:04:24.093879,3.4774855188190137,0.07362663000822067,0.6805073022842407,0.07382591813802719,93.39112091064453,0.5964125394821167,0.5964125394821167,133.0,133.0,90.0,90.0,3.3075687161992104,0.028297627,0.65544426,0.028421776,28.270645,0.6316879,0.63820225,568.0,568.0,322.0,322.0,
VOD,21,4:04:37.809879,3.6736782412223628,0.1222776249051094,0.7100376486778259,0.12318062782287598,43.81449890136719,0.4443349838256836,0.4443349838256836,451.0,451.0,564.0,564.0,3.4950461124486893,0.05710857,0.6875715,0.05709714,111.46397,0.5634716,0.5553092,2254.0,2254.0,1805.0,1805.0,
VZ,21,4:04:51.313915,3.739830996837522,0.2760898172855377,0.692987322807312,0.27495312690734863,68.88230895996094,0.50935959815979,0.50935959815979,517.0,517.0,498.0,498.0,3.4970968015736092,0.02831635,0.69375056,0.028320216,93.741516,0.5104539,0.5070214,2058.0,2058.0,2001.0,2001.0,
WBA,21,4:05:04.853915,3.6685318519329204,0.1762487143278122,0.6978535652160645,0.17772381007671356,55.00720977783203,0.4798029661178589,0.4798029661178589,487.0,487.0,528.0,528.0,3.4726646337699467,0.047999695,0.68492967,0.047993973,93.79711,0.5693883,0.57822126,2347.0,2347.0,1712.0,1712.0,
WFC,21,4:05:18.298915,3.713334766397335,0.21804165840148926,0.6989341974258423,0.21981899440288544,59.38487243652344,0.5399014949798584,0.5399014949798584,548.0,548.0,467.0,467.0,3.427574571819545,0.033120867,0.6788879,0.03312048,67.34521,0.5894317,0.5922641,2404.0,2404.0,1655.0,1655.0,
WMT,21,4:05:31.948998,3.568141532766408,0.14814899861812592,0.6846687197685242,0.146308034658432,69.36389923095703,0.5773398876190186,0.5773398876190186,586.0,586.0,429.0,429.0,3.4793602559742127,0.009874258,0.69390345,0.009874746,98.51964,0.5256746,0.5267307,2138.0,2138.0,1921.0,1921.0,
WPM,21,4:05:34.797998,3.467639984470783,0.07648976892232895,0.6551521420478821,0.0633421242237091,43.27749252319336,0.5990098714828491,0.5990098714828491,121.0,121.0,81.0,81.0,3.357677658992027,0.0053949356,0.6623611,0.0054985373,25.838139,0.6195144,0.6106965,491.0,491.0,313.0,313.0,
WU,21,4:05:43.891997,3.8010613328513356,0.0948355570435524,0.7411200404167175,0.09440459311008453,42.604915618896484,0.5142428874969482,0.5142428874969482,343.0,343.0,324.0,324.0,3.435378161148689,0.013547626,0.68489444,0.013534963,46.08965,0.582121,0.5772114,1540.0,1540.0,1128.0,1128.0,
XOM,21,4:05:57.212997,3.620519374509163,0.11196006834506989,0.7018787860870361,0.1129259392619133,40.46818542480469,0.5527093410491943,0.5527093410491943,561.0,561.0,454.0,454.0,3.4581266228393193,0.08071674,0.6755414,0.08070476,171.84784,0.5972431,0.60064054,2438.0,2438.0,1621.0,1621.0,
ZNGA,21,4:06:02.559997,3.4559887862499847,0.06483782827854156,0.6789554953575134,0.060828354209661484,71.9791259765625,0.7580246925354004,0.7580246925354004,307.0,307.0,98.0,98.0,3.5069994355840453,0.017602382,0.69773275,0.0177232,158.78369,0.48379517,0.4873222,788.0,788.0,829.0,829.0,
ABBV,22,4:06:07.269997,3.380342242400302,0.061573076993227005,0.6492244005203247,0.05272629112005234,38.13302993774414,0.6175637245178223,0.6175637245178223,218.0,218.0,135.0,135.0,3.4379902459612293,0.038824078,0.6753588,0.03966605,62.705704,0.585426,0.58623135,826.0,826.0,583.0,583.0,
ABT,22,4:06:20.746998,3.4551341019240507,0.12671542167663574,0.6672570705413818,0.12512505054473877,68.88524627685547,0.6206896305084229,0.6206896305084229,630.0,630.0,385.0,385.0,3.4503322121074382,0.007398465,0.6885373,0.0074018077,99.539246,0.56600636,0.56196105,2281.0,2281.0,1778.0,1778.0,
ALL,22,4:06:34.442998,3.4259240624939866,0.18200114369392395,0.6494402885437012,0.18155379593372345,68.59320068359375,0.6768472790718079,0.6768472790718079,687.0,687.0,328.0,328.0,3.426898500196274,0.009563211,0.6835169,0.009564759,75.57693,0.57458925,0.5723084,2323.0,2323.0,1736.0,1736.0,
AMZN,22,4:06:47.911000,3.546911377272582,0.14597326517105103,0.680532693862915,0.14315739274024963,90.0849609375,0.6729063987731934,0.6729063987731934,683.0,683.0,332.0,332.0,3.43684342366247,0.0025038847,0.68686503,0.0025036633,527.1813,0.5619287,0.5624538,2283.0,2283.0,1776.0,1776.0,
BA,22,4:07:01.477034,3.569059257319408,0.3146011233329773,0.650706946849823,0.3163563907146454,84.65989685058594,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.3973768581513495,0.00563203,0.6783646,0.0056348126,199.5704,0.58688205,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,22,4:07:05.157034,3.010296633369044,0.07472139596939087,0.5774822235107422,0.06787978112697601,46.92470932006836,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.332612489399157,0.037590865,0.6590355,0.03776069,392.8169,0.62107104,0.63251877,673.0,673.0,391.0,391.0,
BAC,22,4:07:18.600035,3.486110009583346,0.03774939104914665,0.6896876096725464,0.037864137440919876,31.08536148071289,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.5284330443696867,0.052052017,0.69527096,0.052061796,79.358315,0.52028835,0.51638335,2096.0,2096.0,1963.0,1963.0,
BMY,22,4:07:32.140034,3.5966061122311745,0.18982943892478943,0.6821699142456055,0.18924488127231598,59.99879455566406,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.4846016797974766,0.050480064,0.6868278,0.05046341,158.69987,0.5600151,0.56343925,2287.0,2287.0,1772.0,1772.0,
BP,22,4:07:45.848034,3.5520081750277814,0.09266092628240585,0.6917391419410706,0.09341231733560562,40.26232147216797,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.506859683614554,0.03953946,0.6934717,0.03953814,79.4015,0.5200084,0.5240207,2127.0,2127.0,1932.0,1932.0,
BX,22,4:07:54.312035,3.3812693404697955,0.05380592867732048,0.6662132740020752,0.0528024397790432,65.62628936767578,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.4802021422747154,0.011944839,0.693664,0.01195637,207.14346,0.51803374,0.5077289,1281.0,1281.0,1242.0,1242.0,
CSCO,22,4:08:07.980773,3.566120396693939,0.16624559462070465,0.6800256967544556,0.1655365377664566,62.347660064697266,0.7093596458435059,0.7093595862388611,720.0,720.0,295.0,295.0,3.487279246551822,0.0156007055,0.69432116,0.015613469,53.119137,0.5164224,0.5183543,2104.0,2104.0,1955.0,1955.0,
CVX,22,4:08:21.544773,3.560534593976777,0.2546926736831665,0.6616092920303345,0.25555866956710815,58.50299835205078,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.4656906173745528,0.060278464,0.6810572,0.06027372,312.427,0.5832364,0.58536583,2376.0,2376.0,1683.0,1683.0,
DAL,22,4:08:30.096773,3.7368987638001157,0.2785242199897766,0.6915245652198792,0.27930372953414917,61.019771575927734,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.5251292518801147,0.06794317,0.6914432,0.06791534,197.33354,0.5446769,0.5448844,1390.0,1390.0,1161.0,1161.0,
DD,22,4:08:43.363773,3.58862949803545,0.14623209834098816,0.6879609227180481,0.14738792181015015,61.50543212890625,0.5596058964729309,0.5596058964729309,568.0,568.0,447.0,447.0,3.4896330513311566,0.03160734,0.6915993,0.03161761,120.786674,0.52938354,0.5402809,2193.0,2193.0,1866.0,1866.0,
DIS,22,4:08:57.641832,3.5643620613173312,0.15287184715270996,0.6826298236846924,0.15268704295158386,72.85075378417969,0.5743842124938965,0.5743842124938965,583.0,583.0,432.0,432.0,3.4501744722844228,0.018507857,0.68628013,0.018497722,187.54382,0.56999266,0.5698448,2313.0,2313.0,1746.0,1746.0,
EBAY,22,4:09:11.303531,3.5298672925075287,0.08231525868177414,0.6895295977592468,0.081009142100811,63.751548767089844,0.5615763664245605,0.5615763664245605,570.0,570.0,445.0,445.0,3.475305764949448,0.00735528,0.69359696,0.0073576844,119.15064,0.5302038,0.51933974,2108.0,2108.0,1951.0,1951.0,
FB,22,4:09:16.731531,3.0521538058916726,0.05207689478993416,0.6000153422355652,0.05207689478993416,45.44624328613281,0.71875,0.71875,276.0,276.0,108.0,108.0,3.256426294255863,0.019917132,0.64729685,0.019916737,146.67375,0.66053706,0.6614481,1014.0,1014.0,519.0,519.0,
GE,22,4:09:31.706531,3.507667306138964,0.07970713824033737,0.6857917904853821,0.07899437844753265,120.73270416259766,0.5832512378692627,0.5832512378692627,592.0,592.0,423.0,423.0,3.539801208630487,0.03456312,0.7010664,0.03457408,43.686146,0.49062786,0.5057896,2053.0,2053.0,2006.0,2006.0,
GPRO,22,4:09:35.605533,3.5320241742854495,0.01901303417980671,0.7006546854972839,0.019058791920542717,4782.4345703125,0.4460431933403015,0.4460431635379791,124.0,124.0,154.0,154.0,3.5410237941089564,0.0483938,0.69843704,0.04858688,205.25975,0.4830956,0.49054906,545.0,545.0,566.0,566.0,
HD,22,4:09:50.471531,3.5817957201614754,0.1731518805027008,0.6818187236785889,0.1713116466999054,83.21107482910156,0.5793103575706482,0.5793103575706482,588.0,588.0,427.0,427.0,3.441549511371677,0.006593094,0.6870202,0.006591319,157.50171,0.5656358,0.56442475,2291.0,2291.0,1768.0,1768.0,
INTC,22,4:10:04.456531,3.6508726643811307,0.20457570254802704,0.6897720098495483,0.2022290974855423,69.95729064941406,0.6561576128005981,0.6561576128005981,666.0,666.0,349.0,349.0,3.483388541513665,0.011158175,0.6944435,0.011157676,99.42438,0.50810796,0.5072678,2059.0,2059.0,2000.0,2000.0,
JD,22,4:10:08.497531,3.105234500797393,0.01694030873477459,0.6156117916107178,0.015537804923951626,33.57483673095703,0.7173144817352295,0.7173144817352295,203.0,203.0,80.0,80.0,3.415977334132237,0.0066316067,0.68081695,0.006658826,219.16753,0.5865486,0.5637168,637.0,637.0,493.0,493.0,
JPM,22,4:10:22.316531,3.570162135626882,0.16048386693000793,0.6821315288543701,0.16038163006305695,70.75936889648438,0.5822659730911255,0.5822660326957703,591.0,591.0,424.0,424.0,3.464143873288967,0.0046389266,0.6919134,0.004640263,92.24602,0.53747207,0.5319044,2159.0,2159.0,1900.0,1900.0,
KHC,22,4:10:25.485531,3.799050504415571,0.3275546729564667,0.6933082938194275,0.3354730010032654,2632.56982421875,0.5,0.5462555289268494,124.0,124.0,103.0,103.0,3.5807159792652445,0.100214064,0.69585866,0.101086326,71.48779,0.4971698,0.50276244,455.0,455.0,450.0,450.0,
KO,22,4:10:39.673531,3.5168982235668915,0.22333821654319763,0.6592369079589844,0.22299812734127045,67.11312866210938,0.6522167325019836,0.6522167325019836,662.0,662.0,353.0,353.0,3.481498024504183,0.039096978,0.68846387,0.039111942,266.3438,0.5571568,0.56343925,2287.0,2287.0,1772.0,1772.0,
KR,22,4:10:53.725531,3.609843816898139,0.1599879413843155,0.6903135776519775,0.1588750034570694,68.72830963134766,0.5389162302017212,0.5389162302017212,547.0,547.0,468.0,468.0,3.4619912107932387,0.038801286,0.6846239,0.038800534,114.84369,0.568115,0.5698448,2313.0,2313.0,1746.0,1746.0,
MRK,22,4:11:08.609532,3.6625864395367103,0.2451510727405548,0.6832184791564941,0.24388089776039124,68.19093322753906,0.5684728622436523,0.5684729218482971,577.0,577.0,438.0,438.0,3.4661866981838103,0.015447868,0.6901573,0.015440071,88.10369,0.5464356,0.54225177,2201.0,2201.0,1858.0,1858.0,
MSFT,22,4:11:24.060531,3.1441147059642622,0.09362799674272537,0.6098015308380127,0.09128951281309128,82.37110900878906,0.7674877643585205,0.7674877047538757,779.0,779.0,236.0,236.0,3.4656630278984646,0.0019945658,0.6927468,0.0019959472,113.38486,0.52810556,0.5168761,2098.0,2098.0,1961.0,1961.0,
MU,22,4:11:38.643531,3.4500454963721667,0.06231061369180679,0.6780379414558411,0.061878230422735214,51.105308532714844,0.5891625881195068,0.5891625881195068,598.0,598.0,417.0,417.0,3.5085036983099966,0.020859174,0.6976113,0.020810321,137.60045,0.50061345,0.5035723,2044.0,2044.0,2015.0,2015.0,
NWSA,22,4:11:43.477531,3.4741731051242715,0.007069623097777367,0.6933273077011108,0.007219533436000347,103.90962219238281,0.5,0.469696968793869,155.0,155.0,175.0,175.0,3.4814344517728117,0.008070731,0.69481933,0.008126787,31.30186,0.51839876,0.51215804,674.0,674.0,642.0,642.0,
ORCL,22,4:11:58.286531,3.699106731320837,0.10175539553165436,0.7201220393180847,0.1013147383928299,65.56684875488281,0.3694581389427185,0.3694581389427185,375.0,375.0,640.0,640.0,3.4828004320726866,0.013148211,0.69395566,0.013147311,144.6383,0.5316292,0.51786155,2102.0,2102.0,1957.0,1957.0,
PEP,22,4:12:12.808531,3.511979294762823,0.19325752556324005,0.6647806763648987,0.192135289311409,66.03772735595703,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4264741795026015,0.015111607,0.6823415,0.015118596,74.98346,0.5844629,0.5755112,2336.0,2336.0,1723.0,1723.0,
PFE,22,4:12:28.349531,3.5712428003696384,0.1491657793521881,0.684795618057251,0.1492384523153305,64.47195434570312,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.4605126087229134,0.012508528,0.68958414,0.012509302,135.78679,0.54736215,0.5523528,2242.0,2242.0,1817.0,1817.0,
PM,22,4:12:36.850532,3.4453365778682206,0.044143032282590866,0.6838037967681885,0.0446004681289196,30.460432052612305,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.443841304040517,0.05814939,0.6762226,0.058310825,192.85254,0.6033213,0.58964646,1401.0,1401.0,975.0,975.0,
PYPL,22,4:12:40.262531,3.215301193131341,0.08240628242492676,0.5941440463066101,0.06507169455289841,78.5284652709961,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0336389968227784,0.02470307,0.59266794,0.025483308,226.58203,0.70813525,0.71571904,642.0,642.0,255.0,255.0,
QCOM,22,4:12:55.377292,3.5825466461369557,0.03961200639605522,0.7093228697776794,0.03890810161828995,52.60349655151367,0.4522167444229126,0.4522167444229126,459.0,459.0,556.0,556.0,3.4502047119131225,0.008333656,0.6883889,0.0083329175,147.10405,0.5636956,0.56417835,2290.0,2290.0,1769.0,1769.0,
QQQ,22,4:13:10.205292,3.3196123536584414,0.12143302708864212,0.6396164894104004,0.11972901970148087,80.03181457519531,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.3973449773170525,0.0047965045,0.67851007,0.004795769,140.28287,0.5963318,0.5843804,2372.0,2372.0,1687.0,1687.0,
SBUX,22,4:13:25.080291,3.4569571300093176,0.15428082644939423,0.6611640453338623,0.15359725058078766,77.0902328491211,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.417073121884974,0.01221478,0.6810122,0.012222681,222.10762,0.5858293,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,22,4:13:40.404516,3.5184934827494505,0.04614827781915665,0.6945405006408691,0.045913439244031906,183.69448852539062,0.5024630427360535,0.5024630427360535,510.0,510.0,505.0,505.0,3.527611338173001,0.066459,0.6922222,0.066478275,197.03618,0.5329646,0.52845526,2145.0,2145.0,1914.0,1914.0,
T,22,4:13:54.809517,3.552265196363327,0.20501694083213806,0.6697612404823303,0.20530642569065094,55.78005599975586,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4778241715310214,0.034295917,0.68869007,0.034298126,108.69739,0.5533963,0.5560483,2257.0,2257.0,1802.0,1802.0,
TNA,22,4:14:03.678517,3.436417593274798,0.1156296357512474,0.6662120223045349,0.1189064010977745,56.13291549682617,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.4146432177424697,0.026831528,0.6776139,0.026832866,99.24389,0.59682214,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,22,4:14:06.223525,3.415991290231769,0.025970913469791412,0.6838211417198181,0.0206755418330431,36.805023193359375,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.256931515439441,0.0135062495,0.64513785,0.013698928,572.4944,0.63905334,0.64880115,460.0,460.0,249.0,249.0,
TWTR,22,4:14:10.848407,3.4590694304435483,0.013174599036574364,0.6893232464790344,0.013448313809931278,29.418941497802734,0.5935483574867249,0.5935483574867249,184.0,184.0,126.0,126.0,3.5685843374812034,0.026449803,0.70827657,0.02642083,249.90445,0.48035023,0.48342764,598.0,598.0,639.0,639.0,
TXN,22,4:14:27.181916,3.4841860254409864,0.13960511982440948,0.669435441493988,0.13844706118106842,78.76138305664062,0.6492610573768616,0.6492610573768616,659.0,659.0,356.0,356.0,3.470140688405832,0.00395334,0.6932585,0.0039550606,136.72307,0.52319854,0.51638335,2096.0,2096.0,1963.0,1963.0,
TZA,22,4:14:35.842916,3.178684255055019,9.013412636704743e-05,0.6328427791595459,9.006378968479112e-05,4344.88525390625,0.6678571701049805,0.6678571701049805,374.0,374.0,186.0,186.0,3.290379887987153,0.0012445117,0.6577441,0.0012453311,1477.0039,0.6445023,0.6294144,1408.0,1408.0,829.0,829.0,
USB,22,4:14:51.040916,3.5743860472599276,0.21427346765995026,0.6722524166107178,0.21536561846733093,63.54240417480469,0.6029556393623352,0.6029556393623352,612.0,612.0,403.0,403.0,3.485420993643754,0.02270619,0.6925027,0.02270623,76.69709,0.549049,0.5602365,2274.0,2274.0,1785.0,1785.0,
V,22,4:14:59.398940,3.0250351822336112,0.24980981647968292,0.5539627075195312,0.24619612097740173,79.64907836914062,0.7794612646102905,0.7794612646102905,463.0,463.0,131.0,131.0,3.1909670630923417,0.014982757,0.63646543,0.015088749,314.1289,0.67520964,0.6714406,1594.0,1594.0,780.0,780.0,
VER,22,4:15:02.837940,3.4456792668911373,0.07328791916370392,0.6742989420890808,0.07348070293664932,93.96714782714844,0.5964125394821167,0.5964125394821167,133.0,133.0,90.0,90.0,3.3149646823325853,0.034621302,0.6556095,0.034797765,30.71296,0.642987,0.63820225,568.0,568.0,322.0,322.0,
VOD,22,4:15:17.342940,3.7363860327621987,0.1302250176668167,0.7209544777870178,0.1311662644147873,45.6671028137207,0.4443349838256836,0.4443349838256836,451.0,451.0,564.0,564.0,3.500218248390805,0.058097906,0.688373,0.058075346,112.36215,0.55873597,0.56072927,2276.0,2276.0,1783.0,1783.0,
VZ,22,4:15:32.353940,3.7668062343973245,0.3019590973854065,0.6932057738304138,0.30076920986175537,72.40674591064453,0.5,0.49064040184020996,498.0,498.0,517.0,517.0,3.5055321235614447,0.028919354,0.6953241,0.028924508,95.142265,0.5015169,0.5067751,2057.0,2057.0,2002.0,2002.0,
WBA,22,4:15:47.320941,3.7310739611169974,0.1881912350654602,0.7076356410980225,0.18974334001541138,57.303955078125,0.4798029661178589,0.4798029661178589,487.0,487.0,528.0,528.0,3.4638856792426456,0.048608698,0.6830629,0.048597615,93.579124,0.57373977,0.57723576,2343.0,2343.0,1716.0,1716.0,
WFC,22,4:16:02.006939,3.662785119963397,0.20604950189590454,0.6911439895629883,0.20774781703948975,57.46318054199219,0.5399014949798584,0.5399014949798584,548.0,548.0,467.0,467.0,3.42172990769816,0.033329036,0.6777431,0.033332538,67.296524,0.5912397,0.5922641,2404.0,2404.0,1655.0,1655.0,
WMT,22,4:16:17.083940,3.6695772116994623,0.16695551574230194,0.7007372379302979,0.16500407457351685,75.26437377929688,0.42266011238098145,0.42266011238098145,429.0,429.0,586.0,586.0,3.486697376288343,0.010252827,0.69528526,0.01025448,100.19241,0.518814,0.516137,2095.0,2095.0,1964.0,1964.0,
WPM,22,4:16:20.443938,3.4427884167963914,0.07841771841049194,0.6544657945632935,0.06509705632925034,44.06884765625,0.5990098714828491,0.5990098714828491,121.0,121.0,81.0,81.0,3.395324096157776,0.0065261475,0.6748834,0.006718422,28.775213,0.59953344,0.57835823,465.0,465.0,339.0,339.0,
WU,22,4:16:30.179452,3.612477652851431,0.07359305769205093,0.7077240943908691,0.07323285192251205,35.20836639404297,0.5142428874969482,0.5142428874969482,343.0,343.0,324.0,324.0,3.428462310888242,0.013531214,0.68351173,0.013518146,45.49061,0.57184714,0.5772114,1540.0,1540.0,1128.0,1128.0,
XOM,22,4:16:44.412451,3.5613202125568106,0.12234492599964142,0.6877250075340271,0.12340351939201355,42.01813888549805,0.5527093410491943,0.5527093410491943,561.0,561.0,454.0,454.0,3.45919487123332,0.07953117,0.6759369,0.079530075,170.3475,0.5912491,0.60064054,2438.0,2438.0,1621.0,1621.0,
ZNGA,22,4:16:49.988450,3.2397812961060324,0.06540438532829285,0.6353346705436707,0.06137949600815773,72.33671569824219,0.7580246925354004,0.7580246925354004,307.0,307.0,98.0,98.0,3.4859657098868047,0.015066269,0.6942772,0.015194267,141.85931,0.5053817,0.5095857,824.0,824.0,793.0,793.0,
ABBV,23,4:16:55.285124,3.3804016869736797,0.05643260478973389,0.6548564434051514,0.04794589802622795,35.84773254394531,0.6175637245178223,0.6175637245178223,218.0,218.0,135.0,135.0,3.4426494394319964,0.038012225,0.67756224,0.038810443,62.871845,0.56778264,0.58623135,826.0,826.0,583.0,583.0,
