Saved Metrics:,,,,,,,,,,,,,,,,,,,,,,,,
MeanSquaredError = 'mse',,,,,,,,,,,,,,,,,,,,,,,,
MeanAbsolutePercentageError = 'mape',,,,,,,,,,,,,,,,,,,,,,,,
AUC = 'auc',,,,,,,,,,,,,,,,,,,,,,,,
TruePositives = 'TP',,,,,,,,,,,,,,,,,,,,,,,,
TrueNegatives = 'TN',,,,,,,,,,,,,,,,,,,,,,,,
FalsePositives = 'FP',,,,,,,,,,,,,,,,,,,,,,,,
FalseNegatives = 'FN',,,,,,,,,,,,,,,,,,,,,,,,
CategoricalAccuracy = 'catAcc',,,,,,,,,,,,,,,,,,,,,,,,
-------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,training performance,,,,,,,,,,,,,,,,,,,,,
ticker,itteration,elapsed time,val_loss,val_out_reg_loss,val_out_cat_loss,val_out_reg_mse,val_out_reg_mape,val_out_cat_auc,val_out_cat_catAcc,val_out_cat_TP,val_out_cat_TN,val_out_cat_FP,val_out_cat_FN,loss,out_reg_loss,out_cat_loss,out_reg_mse,out_reg_mape,out_cat_auc,out_cat_catAcc,out_cat_TP,out_cat_TN,out_cat_FP,out_cat_FN
GE,5,01:51.0,3.625818546,0.081074044,0.709014833,0.080324717,122.7532196,0.416748762,0.416748762,423,423,592,592,3.529309064,0.03406803,0.6990664,0.034057457,43.85357,0.50431377,0.5030796,2042,2042,2017,2017
GPRO,5,01:55.3,3.523378496,0.00739806,0.701153517,0.007427481,3272.7146,0.446043193,0.446043164,124,124,154,154,3.51803781,0.04848542,0.6938388,0.048542008,206.01662,0.50286996,0.50315034,559,559,552,552
HD,5,02:10.7,3.581088116,0.179636657,0.68048203,0.177765802,85.01544189,0.579310358,0.579310358,588,588,427,427,3.439526827,0.006407012,0.686625,0.006406548,160.81374,0.561764,0.56442475,2291,2291,1768,1768
INTC,5,02:26.5,3.559540307,0.205615491,0.671568334,0.203263432,70.14380646,0.656157613,0.656157613,666,666,349,349,3.483285359,0.011010463,0.69443667,0.011014877,98.13403,0.517305,0.5117024,2077,2077,1982,1982
JD,5,02:30.9,3.196733616,0.019961447,0.63407135,0.018402031,34.32096481,0.717314482,0.717314482,203,203,80,80,3.414979449,0.006476068,0.6803796,0.006554201,222.95732,0.5787798,0.58495575,661,661,469,469
JPM,5,02:45.7,3.570648097,0.170017421,0.680515707,0.169908851,73.18881226,0.582265973,0.582266033,591,591,424,424,3.466892258,0.004662222,0.6924068,0.004662334,92.14105,0.53402436,0.5417591,2199,2199,1860,1860
KHC,5,02:49.1,3.753551966,0.290081263,0.694192111,0.297520757,2493.064453,0.546255529,0.546255529,124,124,103,103,3.600711379,0.09767864,0.7002448,0.09888616,70.032295,0.4786057,0.49944752,452,452,453,453
KO,5,03:05.3,3.519796861,0.226763755,0.659134269,0.226420611,67.68643188,0.652216733,0.652216733,662,662,353,353,3.460191362,0.037350886,0.68458104,0.037368976,247.27704,0.56650627,0.5723084,2323,2323,1736,1736
KR,5,03:21.6,3.620044995,0.143982381,0.695756793,0.142924473,64.76596832,0.53891623,0.53891623,547,547,468,468,3.47114675,0.03873194,0.68649197,0.03870286,114.645004,0.56317353,0.5698448,2313,2313,1746,1746
MRK,5,03:36.5,3.744090493,0.254130542,0.698376358,0.252834827,69.64795685,0.431527078,0.431527108,438,438,577,577,3.463167906,0.015209058,0.6895859,0.015212392,87.94227,0.5501068,0.5479182,2224,2224,1835,1835
MSFT,5,03:51.4,3.445022941,0.097120613,0.669871271,0.094745755,84.79299927,0.767487764,0.767487705,779,779,236,236,3.463602936,0.001933531,0.6923169,0.001934582,106.80703,0.53119314,0.5183543,2104,2104,1955,1955
MU,5,04:06.3,3.568404324,0.070887409,0.699508071,0.070414253,55.25630951,0.410837412,0.410837442,417,417,598,598,3.497822734,0.02133697,0.69528985,0.0213557,143.10352,0.49958676,0.49445677,2007,2007,2052,2052
NWSA,5,04:11.3,3.498436886,0.006811707,0.697354972,0.006973121,102.5706406,0.469696999,0.469696969,155,155,175,175,3.483499552,0.010043063,0.69418895,0.010069493,33.439323,0.5128348,0.5106383,672,672,644,644
ORCL,5,04:26.6,3.472162478,0.092390187,0.675539494,0.091970809,62.26718521,0.630541801,0.630541861,640,640,375,375,3.471727383,0.012952989,0.6918166,0.012950404,143.80646,0.5407561,0.52845526,2145,2145,1914,1914
PEP,5,04:42.4,3.506835205,0.18554242,0.665251255,0.184442326,64.58420563,0.6226601,0.6226601,632,632,383,383,3.423408019,0.015253616,0.6816242,0.015252125,75.061966,0.5864546,0.5769894,2342,2342,1717,1717
PFE,5,04:58.2,3.616556159,0.131063402,0.696945965,0.131135121,59.99210739,0.412807912,0.412807882,419,419,596,596,3.472538083,0.012616334,0.6919908,0.012620016,132.94937,0.5426204,0.54323727,2205,2205,1854,1854
PM,5,05:06.8,3.423198361,0.045573995,0.678281605,0.046038523,30.95819283,0.595959604,0.595959604,354,354,240,240,3.440838856,0.059819303,0.6760755,0.059744228,198.17714,0.5977338,0.5904882,1403,1403,973,973
PYPL,5,05:10.7,3.220146207,0.080702499,0.594172239,0.063528515,77.52842712,0.680000007,0.680000007,153,153,72,72,3.030613999,0.024936683,0.62573534,0.025691954,242.51196,0.7196539,0.71571904,642,642,255,255
QCOM,5,05:25.8,3.482944333,0.040787742,0.688028157,0.04007468,53.57006836,0.547783256,0.547783256,556,556,459,459,3.454525538,0.008370366,0.6891959,0.008374359,145.74706,0.55832803,0.54964274,2231,2231,1828,1828
QQQ,5,05:40.7,3.020619673,0.110383146,0.581516147,0.108746536,75.63928223,0.793103456,0.793103456,805,805,210,210,3.391525288,0.004859099,0.67735606,0.004859964,138.35925,0.5920048,0.5952205,2416,2416,1643,1643
SBUX,5,05:55.9,3.441407902,0.155917272,0.657860458,0.155229405,77.53533936,0.635468006,0.635468006,645,645,370,370,3.435737564,0.012304626,0.684741,0.012304703,221.41925,0.56708646,0.5792067,2351,2351,1708,1708
SLB,5,06:11.5,3.542805721,0.041053843,0.700496495,0.040592059,200.2012787,0.502463043,0.502463043,510,510,505,505,3.533116048,0.0688841,0.692815,0.06888332,198.80214,0.5312347,0.52697706,2139,2139,1920,1920
T,5,06:26.4,3.547929879,0.1763165,0.674523652,0.17658785,51.44651794,0.615763545,0.615763545,625,625,390,390,3.481321139,0.03467811,0.68933094,0.034652427,110.06584,0.5516394,0.54964274,2231,2231,1828,1828
TNA,5,06:35.3,3.437643909,0.116111003,0.665928304,0.11940144,56.22650146,0.621428609,0.621428549,348,348,212,212,3.414168989,0.02847222,0.67712086,0.028478945,101.58839,0.5858507,0.59231114,1325,1325,912,912
TWLO,5,06:38.1,3.405084492,0.024908423,0.681531668,0.019753227,34.84687042,0.601123571,0.601123571,107,107,71,71,3.271763067,0.012980128,0.65264624,0.013235516,601.8041,0.62151945,0.64880115,460,460,249,249
TWTR,5,06:43.1,3.565725654,0.014178999,0.709592462,0.014461909,30.63823318,0.406451613,0.406451613,126,126,184,184,3.504700063,0.026816253,0.69548666,0.026792467,250.70877,0.537408,0.5311237,657,657,580,580
TXN,5,06:58.1,3.591918078,0.142258763,0.690196037,0.14109008,79.63207245,0.649261057,0.649261057,659,659,356,356,3.474375374,0.003844555,0.69410646,0.003847392,142.34647,0.5184208,0.51268786,2081,2081,1978,1978
TZA,5,07:06.5,3.184658909,0.000253469,0.634489357,0.000253351,7192.553711,0.66785717,0.66785717,374,374,186,186,3.28988616,0.001201709,0.6578007,0.001202605,1488.3765,0.64031905,0.62494415,1398,1398,839,839
USB,5,07:22.3,3.581857987,0.190891683,0.678199291,0.191912606,59.68988419,0.602955639,0.602955639,612,612,403,403,3.472531119,0.023431344,0.6898165,0.02343163,78.12934,0.55563444,0.5617147,2280,2280,1779,1779
V,5,07:30.8,2.922357382,0.201134086,0.542802453,0.197881162,70.7183609,0.779461265,0.779461265,463,463,131,131,3.211152096,0.015378118,0.63765806,0.015366009,309.53387,0.66540325,0.6714406,1594,1594,780,780
VER,5,07:34.2,3.448147676,0.075282432,0.674397826,0.075501926,92.0019455,0.596412539,0.596412539,133,133,90,90,3.303211933,0.028508833,0.65480834,0.028631369,28.387108,0.65068054,0.63820225,568,568,322,322
VOD,5,07:49.6,3.806138793,0.151890844,0.730531871,0.15292871,50.3640213,0.444334984,0.444334984,451,451,564,564,3.49741513,0.05743474,0.687981,0.057435624,112.267654,0.54782724,0.5567874,2260,2260,1799,1799
VZ,5,08:05.2,3.713292924,0.248514161,0.69317019,0.247438535,65.05085754,0.5,0.490640402,498,498,517,517,3.50398388,0.027809521,0.6952371,0.027799787,93.57072,0.5074998,0.50874597,2065,2065,1994,1994
WBA,5,08:19.8,3.713215598,0.140295655,0.713566601,0.141513929,47.25250244,0.479802966,0.479802966,487,487,528,528,3.464550458,0.048582412,0.68318653,0.04857366,94.20783,0.5727657,0.57674307,2341,2341,1718,1718
WFC,5,08:35.2,3.655299968,0.171135232,0.696754158,0.172588617,51.62154007,0.539901495,0.539901495,548,548,467,467,3.42168452,0.03315973,0.67766994,0.033147287,66.95233,0.5858082,0.5922641,2404,2404,1655,1655
WMT,5,08:51.0,3.565750795,0.153608501,0.68319732,0.15173468,71.15258789,0.577339888,0.577339888,586,586,429,429,3.48164636,0.010641929,0.69420135,0.010639831,101.961815,0.5156459,0.50554323,2052,2052,2007,2007
WPM,5,08:54.0,3.437713942,0.076942444,0.654747069,0.063754342,43.45090103,0.599009871,0.599009871,121,121,81,81,3.369464781,0.006359513,0.6663129,0.006476847,28.01549,0.6043167,0.6106965,491,491,313,313
WU,5,09:04.4,3.58297558,0.09221334,0.698154926,0.091790147,41.7470665,0.514242887,0.514242887,343,343,324,324,3.436372967,0.013837529,0.6844705,0.013836532,45.8341,0.56797034,0.5772114,1540,1540,1128,1128
XOM,5,09:19.7,3.561438081,0.121951759,0.687844217,0.123005204,41.96876907,0.552709341,0.552709341,561,561,454,454,3.454948153,0.07980888,0.67502856,0.07982152,170.53508,0.59594923,0.60064054,2438,2438,1621,1621
ZNGA,5,09:26.1,3.344760047,0.065459602,0.656457484,0.061433345,72.38687134,0.758024693,0.758024693,307,307,98,98,3.4839114,0.016633904,0.69348407,0.016776351,158.58856,0.5102588,0.5083488,822,822,795,795
ABBV,6,09:31.5,3.410684157,0.060553286,0.664194405,0.051768348,37.74833298,0.617563725,0.617563725,218,218,135,135,3.437768282,0.039233442,0.6834134,0.04008952,63.386124,0.5827875,0.58623135,826,826,583,583
ABT,6,09:46.6,3.463206373,0.135123327,0.667206347,0.133481607,72.10246277,0.620689631,0.620689631,630,630,385,385,3.44672244,0.007499159,0.6878767,0.007502274,101.166115,0.56226254,0.5609756,2277,2277,1782,1782
ALL,6,10:01.6,3.480552333,0.182942465,0.660005271,0.182493821,68.7930603,0.676847279,0.676847279,687,687,328,328,3.436843169,0.009373015,0.68548423,0.009378286,75.11275,0.5632076,0.5723084,2323,2323,1736,1736
AMZN,6,10:16.9,3.424774493,0.149102107,0.654930651,0.146261349,91.37670135,0.672906399,0.672906399,683,683,332,332,3.438926289,0.002598215,0.687277,0.002600661,536.67346,0.5553507,0.5624538,2283,2283,1776,1776
BA,6,10:32.1,3.576275202,0.275943816,0.659853101,0.277574956,76.68009186,0.655172408,0.655172408,665,665,350,350,3.391564323,0.005806935,0.6771775,0.005807747,202.35141,0.59644574,0.59398866,2411,2411,1648,1648
BABA,6,10:36.6,2.992469841,0.082558841,0.571504354,0.075379357,49.74125671,0.751879692,0.751879692,200,200,66,66,3.338348699,0.033163637,0.66274667,0.033404645,391.39532,0.620329,0.63251877,673,673,391,391
BAC,6,10:51.9,3.412223222,0.035464242,0.675585151,0.03557862,30.16176987,0.60689652,0.606896579,616,616,399,399,3.531498231,0.05220447,0.6958477,0.05220511,79.1959,0.51713216,0.5173688,2100,2100,1959,1959
BMY,6,11:07.3,3.635587264,0.223630071,0.683031023,0.2229909,65.53826141,0.576354682,0.576354682,585,585,430,430,3.479937603,0.050870877,0.68583363,0.05088916,158.61748,0.5667099,0.56343925,2287,2287,1772,1772
BP,6,11:22.6,3.5537822,0.109503217,0.688770235,0.110431433,43.53212738,0.547783256,0.547783256,556,556,459,459,3.500688723,0.03907479,0.6923094,0.03907187,79.27008,0.53016746,0.5328899,2163,2163,1896,1896
BX,6,11:31.7,3.378093946,0.044811342,0.667333603,0.043894131,58.0763855,0.66085577,0.66085577,417,417,214,214,3.472869341,0.010668276,0.6923998,0.010681422,186.68948,0.52384615,0.5204122,1313,1313,1210,1210
CSCO,6,11:46.4,3.505322223,0.168380022,0.667344332,0.167664856,62.83321762,0.709359646,0.709359586,720,720,295,295,3.487365201,0.015696604,0.69433624,0.015711362,53.439865,0.5184375,0.5139197,2086,2086,1973,1973
CVX,6,12:00.7,3.502926278,0.197443083,0.6615659,0.198198199,50.98465347,0.626600981,0.626600981,636,636,379,379,3.470242223,0.058973614,0.68229485,0.058960486,314.63647,0.58621126,0.58536583,2376,2376,1683,1683
DAL,6,12:09.8,3.666298808,0.219305947,0.689286232,0.219946831,53.23703766,0.551724136,0.551724136,352,352,286,286,3.532013176,0.06837823,0.69268215,0.06837265,197.48439,0.53905046,0.5386123,1374,1374,1177,1177
DD,6,12:25.5,3.62183636,0.159672812,0.692122161,0.160994068,60.97132111,0.559605896,0.559605896,568,568,447,447,3.489919225,0.031839512,0.691618,0.031849615,123.55439,0.5386264,0.5326435,2162,2162,1897,1897
DIS,6,12:40.8,3.577061202,0.161663756,0.683450699,0.161472052,75.08365631,0.574384212,0.574384212,583,583,432,432,3.44388081,0.019337326,0.6848975,0.019337414,191.06432,0.57292527,0.5698448,2313,2313,1746,1746
EBAY,6,12:56.0,3.524843302,0.080800503,0.688764036,0.079503857,63.0986557,0.561576366,0.561576366,570,570,445,445,3.469397167,0.007346613,0.69241387,0.007348885,117.8232,0.5322187,0.5144124,2088,2088,1971,1971
FB,6,13:01.5,3.040181994,0.056592938,0.596717775,0.056592938,47.61555862,0.71875,0.71875,276,276,108,108,3.22712838,0.020325692,0.6412658,0.020328524,147.84546,0.67056566,0.6614481,1014,1014,519,519
GE,6,13:16.4,3.687499809,0.077683963,0.721957505,0.077030353,117.6194763,0.416748762,0.416748762,423,423,592,592,3.528912236,0.03486122,0.69880617,0.03486334,43.945484,0.49268404,0.4942104,2006,2006,2053,2053
GPRO,6,13:20.8,3.472284092,0.009718571,0.692683578,0.009752052,3706.983154,0.553956807,0.553956807,154,154,124,124,3.517070897,0.04560959,0.6943284,0.045490045,191.91148,0.51648724,0.51125115,568,568,543,543
HD,6,13:36.0,3.57561876,0.171323106,0.681069374,0.169491738,82.66680908,0.579310358,0.579310358,588,588,427,427,3.439203993,0.006519717,0.6865258,0.006523138,157.92578,0.5582318,0.56343925,2287,2287,1772,1772
INTC,6,13:51.2,3.698969148,0.213454306,0.697527766,0.211060122,71.83665466,0.343842387,0.343842357,349,349,666,666,3.488360233,0.010896214,0.6954846,0.010898275,99.46695,0.4954059,0.49519587,2010,2010,2049,2049
JD,6,13:55.6,3.106078296,0.016731359,0.615829885,0.015341482,33.66355515,0.717314482,0.717314482,203,203,80,80,3.398895616,0.006671993,0.6774897,0.006678057,216.15306,0.5947952,0.58318585,659,659,471,471
JPM,6,14:09.8,3.563632739,0.157105446,0.681519032,0.157004923,69.85659027,0.582265973,0.582266033,591,591,424,424,3.466128877,0.004650002,0.6922805,0.004651168,92.11659,0.53436583,0.5373245,2181,2181,1878,1878
KHC,6,14:13.3,3.807963843,0.341345727,0.693831265,0.349433601,2682.679199,0.546255529,0.546255529,124,124,103,103,3.616389379,0.1067386,0.70164317,0.10733591,72.09662,0.47792804,0.47182322,427,427,478,478
KO,6,14:28.4,3.462297306,0.19685623,0.653734088,0.19654426,62.61557388,0.652216733,0.652216733,662,662,353,353,3.460319639,0.03897372,0.6842934,0.038977087,269.28787,0.56718856,0.5723084,2323,2323,1736,1736
KR,6,14:43.2,3.613778089,0.130427375,0.697229266,0.129417211,61.33924866,0.53891623,0.53891623,547,547,468,468,3.47685015,0.038956624,0.68744385,0.03895555,114.55231,0.5673758,0.5560483,2257,2257,1802,1802
MRK,6,14:58.4,3.667124258,0.244822159,0.684027553,0.243552417,68.1158371,0.568472862,0.568472922,577,577,438,438,3.473216735,0.015277316,0.6915493,0.015283267,87.262985,0.5417477,0.54964274,2231,2231,1828,1828
MSFT,6,15:12.7,3.635584357,0.095995247,0.708503962,0.09363202,84.01921082,0.23251231,0.23251231,236,236,779,779,3.473109497,0.002140959,0.6942009,0.002141835,113.51186,0.5193081,0.51268786,2081,2081,1978,1978
MU,6,15:27.4,3.610569203,0.067975797,0.708414853,0.067516424,53.65977478,0.410837412,0.410837442,417,417,598,598,3.496855585,0.021539709,0.69508696,0.02154688,138.98589,0.50692976,0.5082533,2063,2063,1996,1996
NWSA,6,15:32.3,3.467837663,0.007088296,0.693764865,0.007241463,104.5137939,0.530303001,0.530303001,175,175,155,155,3.477958036,0.008968771,0.693059,0.009067365,32.58807,0.5042567,0.506079,666,666,650,650
ORCL,6,15:46.9,3.513654889,0.098131642,0.682922125,0.097699143,64.31890869,0.630541801,0.630541861,640,640,375,375,3.472271043,0.012893976,0.6918726,0.012895555,147.79152,0.5405043,0.52697706,2139,2139,1920,1920
PEP,6,16:02.4,3.517057626,0.187097386,0.666884363,0.185992807,64.87545013,0.6226601,0.6226601,632,632,383,383,3.412204194,0.015171601,0.67941815,0.01517094,74.740265,0.5876805,0.586844,2382,2382,1677,1677
PFE,6,16:17.7,3.5741092,0.12907207,0.689160168,0.129144251,59.49945831,0.587192118,0.587192118,596,596,419,419,3.457752261,0.012715914,0.68900377,0.01271571,138.70882,0.5496712,0.5523528,2242,2242,1817,1817
PM,6,16:26.5,3.418287892,0.042058419,0.677912951,0.042505328,29.57837868,0.595959604,0.595959604,354,354,240,240,3.439040904,0.059433613,0.6770125,0.059571162,196.97546,0.6002023,0.60227275,1431,1431,945,945
PYPL,6,16:30.1,3.284837621,0.086293675,0.598604679,0.068592831,81.00088501,0.680000007,0.680000007,153,153,72,72,3.047436107,0.024838854,0.59366566,0.025627362,240.60619,0.7244115,0.71571904,642,642,255,255
QCOM,6,16:44.6,3.480067609,0.037862655,0.688018322,0.037172709,50.99027252,0.547783256,0.547783256,556,556,459,459,3.476656007,0.008317933,0.6936809,0.00831971,145.94107,0.558933,0.55506283,2253,2253,1806,1806
QQQ,6,16:59.6,3.256523418,0.110346898,0.629122853,0.108710505,75.62387848,0.793103456,0.793103456,805,805,210,210,3.396186803,0.004792295,0.678229,0.004792911,138.68681,0.58836603,0.5952205,2416,2416,1643,1643
SBUX,6,17:14.3,3.458375713,0.17899406,0.656819284,0.17825301,83.89744568,0.635468006,0.635468006,645,645,370,370,3.424896733,0.012213762,0.6826157,0.012216665,222.16739,0.5741969,0.5792067,2351,2351,1708,1708
SLB,6,17:29.1,3.514804867,0.04065432,0.69490391,0.040168874,199.4273834,0.497536927,0.497536957,505,505,510,510,3.54748726,0.06669958,0.69614565,0.066736594,198.6579,0.52647567,0.5227889,2122,2122,1937,1937
T,6,17:45.0,3.661418565,0.233886927,0.685532212,0.234193563,59.8398056,0.615763545,0.615763545,625,625,390,390,3.487068838,0.03418589,0.690582,0.034192048,109.69842,0.55300504,0.53387535,2167,2167,1892,1892
TNA,6,17:53.8,3.464461633,0.119310074,0.669841051,0.122693144,56.72564697,0.621428609,0.621428549,348,348,212,212,3.413582224,0.027298383,0.67725986,0.027290069,98.55814,0.5951845,0.59231114,1325,1325,912,912
TWLO,6,17:56.7,3.437071471,0.02510827,0.68870157,0.019923981,35.24199295,0.601123571,0.601123571,107,107,71,71,3.298811394,0.014268437,0.6579572,0.014406758,638.8159,0.6383492,0.64880115,460,460,249,249
TWTR,6,18:01.0,3.4518789,0.01372568,0.687858284,0.014004415,30.09576607,0.593548357,0.593548357,184,184,126,126,3.541147061,0.02634933,0.7028558,0.026391199,252.72757,0.50570494,0.50444627,624,624,613,613
TXN,6,18:16.7,3.563411412,0.135390118,0.68590945,0.134248897,77.27448273,0.649261057,0.649261057,659,659,356,356,3.466330698,0.003850796,0.6924903,0.003849862,136.12843,0.52306414,0.52771616,2142,2142,1917,1917
TZA,6,18:24.8,3.178636278,0.000151541,0.632930696,0.00015145,5642.269043,0.66785717,0.66785717,374,374,186,186,3.295881349,0.001368581,0.6588826,0.00136997,1559.9878,0.64690924,0.63030845,1410,1410,827,827
USB,6,18:39.7,3.569551807,0.208630383,0.672385633,0.209704667,62.61086655,0.602955639,0.602955639,612,612,403,403,3.479114543,0.022647789,0.6913098,0.022647692,77.077446,0.5560284,0.56368566,2288,2288,1771,1771
V,6,18:48.9,2.962132505,0.222094983,0.546706676,0.218680665,74.72424316,0.779461265,0.779461265,463,463,131,131,3.18538788,0.01507239,0.6354715,0.015107522,319.5401,0.6817786,0.6714406,1594,1594,780,780
VER,6,18:52.1,3.490942303,0.07304322,0.683299243,0.073237114,93.59843445,0.596412539,0.596412539,133,133,90,90,3.336522593,0.030779528,0.6613408,0.030924924,29.022398,0.62138367,0.63820225,568,568,322,322
VOD,6,19:07.4,3.634183087,0.097151086,0.707198381,0.097921908,37.69314575,0.444334984,0.444334984,451,451,564,564,3.502597866,0.058087926,0.68888414,0.05807356,112.50263,0.5558537,0.56072927,2276,2276,1783,1783
VZ,6,19:22.0,3.797644595,0.286375672,0.702420294,0.285217345,70.29451752,0.490640402,0.490640402,498,498,517,517,3.505662256,0.02940513,0.69524056,0.02941058,94.687645,0.5185519,0.51712245,2099,2099,1960,1960
WBA,6,19:36.5,3.717941166,0.201145187,0.702548981,0.202780128,59.8462944,0.479802966,0.479802966,487,487,528,528,3.472436616,0.048637714,0.6847502,0.048652895,94.68442,0.57543886,0.5718157,2321,2321,1738,1738
WFC,6,19:52.4,3.741988579,0.188330352,0.710724711,0.189907596,54.52213669,0.539901495,0.539901495,548,548,467,467,3.417439105,0.033756662,0.676741,0.033753116,66.90156,0.5921848,0.5922641,2404,2404,1655,1655
WMT,6,20:07.2,3.567098708,0.151418805,0.683856785,0.149558082,70.4556427,0.577339888,0.577339888,586,586,429,429,3.479514441,0.010648172,0.69374245,0.010652458,102.599434,0.5191892,0.52229613,2120,2120,1939,1939
WPM,6,20:10.4,3.435118713,0.077584006,0.655240953,0.064343445,43.5940361,0.599009871,0.599009871,121,121,81,81,3.367055222,0.005912288,0.6698815,0.006092699,27.28608,0.60149497,0.6106965,491,491,313,313
WU,6,20:20.4,3.57698307,0.083858304,0.698619366,0.083461963,38.92824554,0.514242887,0.514242887,343,343,324,324,3.431241001,0.014191809,0.68338096,0.01418228,46.864838,0.5725203,0.5772114,1540,1540,1128,1128
XOM,6,20:35.7,3.684279898,0.142398283,0.708539009,0.143626004,44.84611511,0.552709341,0.552709341,561,561,454,454,3.457849878,0.079868734,0.6755788,0.07986253,170.5398,0.595741,0.60064054,2438,2438,1621,1621
ZNGA,6,20:42.0,3.487510473,0.063052177,0.685644269,0.059089344,70.58731079,0.758024693,0.758024693,307,307,98,98,3.494570327,0.01398508,0.696127,0.014087204,141.3782,0.5100473,0.5009276,810,810,807,807
ABBV,7,20:47.3,3.374563261,0.054226387,0.648947418,0.045904472,34.79804611,0.617563725,0.617563725,218,218,135,135,3.44845168,0.039051,0.68973213,0.038497224,61.771713,0.58240724,0.57345635,808,808,601,601
ABT,7,21:02.6,3.485143348,0.144361109,0.669532955,0.142665103,75.45726013,0.620689631,0.620689631,630,630,385,385,3.442319289,0.008286164,0.6868206,0.00829161,105.36991,0.56509924,0.56048286,2275,2275,1784,1784
ALL,7,21:17.2,3.395690319,0.205832765,0.638868928,0.205353022,73.47281647,0.676847279,0.676847279,687,687,328,328,3.428844722,0.009389257,0.68386227,0.009387368,75.89431,0.5679933,0.5723084,2323,2323,1736,1736
AMZN,7,21:33.1,3.42187103,0.14092347,0.656000376,0.138148502,87.97597504,0.672906399,0.672906399,683,683,332,332,3.449766497,0.002306797,0.6894541,0.002307027,500.22897,0.55873287,0.55062824,2235,2235,1824,1824
BA,7,21:48.2,3.548790805,0.302718669,0.649050653,0.304436535,82.26393127,0.655172408,0.655172408,665,665,350,350,3.397991725,0.005685892,0.67854816,0.005688688,200.60738,0.5918599,0.59398866,2411,2411,1648,1648
BABA,7,21:52.3,2.94090392,0.068789586,0.562208652,0.062216192,44.66499329,0.751879692,0.751879692,200,200,66,66,3.333829218,0.036579035,0.65763956,0.03664485,399.39627,0.6406524,0.63251877,673,673,391,391
BAC,7,22:06.9,3.392769996,0.033040702,0.672275245,0.033155821,29.16014099,0.60689652,0.606896579,616,616,399,399,3.528169235,0.05197986,0.6952257,0.051992778,79.38065,0.5199722,0.5075142,2060,2060,1999,1999
BMY,7,22:21.8,3.655800584,0.24886696,0.682196558,0.248190075,69.41886902,0.576354682,0.576354682,585,585,430,430,3.489462981,0.05110572,0.687661,0.051091895,158.54596,0.55499154,0.56343925,2287,2287,1772,1772
BP,7,22:36.4,3.567637691,0.115942694,0.690326989,0.116932608,44.73587418,0.547783256,0.547783256,556,556,459,459,3.505340916,0.039157752,0.6932816,0.039161783,79.04289,0.52565235,0.52549887,2133,2133,1926,1926
BX,7,22:45.7,3.343681172,0.05032479,0.659557045,0.049353726,62.76977921,0.66085577,0.66085577,417,417,214,214,3.483705241,0.010200529,0.694705,0.010211227,183.37035,0.5131866,0.52199763,1317,1317,1206,1206
CSCO,7,23:01.1,3.566802685,0.149141297,0.683598697,0.14848119,58.01074219,0.709359646,0.709359586,720,720,295,295,3.48180261,0.01532294,0.6932981,0.015307891,52.932777,0.5195113,0.52870166,2146,2146,1913,1913
CVX,7,23:16.6,3.543447668,0.23601228,0.661903977,0.236844167,56.12033844,0.626600981,0.626600981,636,636,379,379,3.459904019,0.06022662,0.6799307,0.060230486,313.86334,0.58344126,0.58536583,2376,2376,1683,1683
DAL,7,23:26.5,3.68354413,0.239464119,0.688724935,0.240155861,55.75375748,0.551724136,0.551724136,352,352,286,286,3.528804532,0.06836392,0.6921577,0.068367206,197.33144,0.5421144,0.53390825,1362,1362,1189,1189
DD,7,23:42.0,3.589616972,0.156962201,0.685498178,0.158249974,61.29316711,0.559605896,0.559605896,568,568,447,447,3.48751706,0.031682782,0.69115025,0.031678144,119.973595,0.53663987,0.5402809,2193,2193,1866,1866
DIS,7,23:57.7,3.576609125,0.166574597,0.682305038,0.166379526,76.32138824,0.574384212,0.574384212,583,583,432,432,3.441973218,0.01868917,0.68461937,0.018688913,186.80403,0.56625307,0.5698448,2313,2313,1746,1746
EBAY,7,24:12.4,3.557484532,0.083887391,0.695091069,0.082571849,64.44046021,0.438423634,0.438423634,445,445,570,570,3.479824324,0.007448487,0.6944785,0.007445104,119.00125,0.52085876,0.51416606,2087,2087,1972,1972
FB,7,24:18.4,3.087711712,0.056309383,0.606280506,0.056309383,47.42631149,0.71875,0.71875,276,276,108,108,3.267360263,0.02028021,0.6494435,0.020293374,147.41217,0.6566573,0.6470972,992,992,541,541
GE,7,24:33.8,3.561259673,0.084811315,0.695443034,0.083971955,127.9239197,0.416748762,0.416748762,423,423,592,592,3.5233317,0.03497145,0.69766337,0.034978867,44.060944,0.4938813,0.49765953,2020,2020,2039,2039
GPRO,7,24:38.2,3.496050152,0.019805502,0.694720387,0.019852135,4854.854004,0.446043193,0.446043164,124,124,154,154,3.515583342,0.049586717,0.6932033,0.0496251,202.46606,0.5109781,0.5175518,575,575,536,536
HD,7,24:54.3,3.565422677,0.163595587,0.680545866,0.161801547,80.51315308,0.579310358,0.579310358,588,588,427,427,3.436506623,0.006962835,0.6859104,0.006962845,163.7156,0.5638389,0.56442475,2291,2291,1768,1768
